"County","Election District","Election Precinct","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"02","001","001","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"02","001","001","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"02","001","001","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"02","001","001","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"02","001","001","Other Write-Ins","BOT","President - Vice Pres","","","Y","3",""
"02","001","001","Ben Cardin","DEM","U.S. Senator           ","","Y","","318",""
"02","001","001","Daniel John Bongino","REP","U.S. Senator           ","","","","428",""
"02","001","001","Dean Ahmad","LIB","U.S. Senator           ","","","","14",""
"02","001","001","S. Rob Sobhani","UNF","U.S. Senator           ","","","","263",""
"02","001","001","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"02","001","001","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"02","001","001","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"02","001","001","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"02","001","001","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"02","001","001","John Sarbanes","DEM","U.S. Congress","03","Y","","457",""
"02","001","001","Eric Delano Knowles","REP","U.S. Congress","03","","","480",""
"02","001","001","Paul W. Drgos, Jr.","LIB","U.S. Congress","03","","","57",""
"02","001","001","Other Write-Ins","BOT","U.S. Congress","03","","Y","0",""
"02","001","001","Pamela L. North","BOT","Judge Circuit Court","05","Y","","748",""
"02","001","001","Other Write-Ins","BOT","Judge Circuit Court","05","","Y","7",""
"02","001","001","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","625","220"
"02","001","001","Patricia Ray Nalley","NON","Board of Ed At Large","","Y","","607","251"
"02","001","001","Stacy L. Korbelak","NON","Board of Education","21","Y","","590","255"
"02","001","001","Amalie Elizabeth Brandenburg","NON","Board of Education","33","Y","","588","242"
"02","001","002","Barack Obama","DEM","President - Vice Pres","","Y","","340",""
"02","001","002","Mitt Romney","REP","President - Vice Pres","","","","598",""
"02","001","002","Gary Johnson","LIB","President - Vice Pres","","","","16",""
"02","001","002","Jill Stein","GRN","President - Vice Pres","","","","6",""
"02","001","002","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"02","001","002","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"02","001","002","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"02","001","002","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"02","001","002","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"02","001","002","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"02","001","002","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"02","001","002","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"02","001","002","James Clymer","CON","President - Vice Pres","","","Y","0",""
"02","001","002","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"02","001","002","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"02","001","002","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"02","001","002","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"02","001","002","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"02","001","002","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"02","001","002","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"02","001","002","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"02","001","002","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"02","001","002","Other Write-Ins","BOT","President - Vice Pres","","","Y","3",""
"02","001","002","Ben Cardin","DEM","U.S. Senator           ","","Y","","298",""
"02","001","002","Daniel John Bongino","REP","U.S. Senator           ","","","","372",""
"02","001","002","Dean Ahmad","LIB","U.S. Senator           ","","","","13",""
"02","001","002","S. Rob Sobhani","UNF","U.S. Senator           ","","","","248",""
"02","001","002","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"02","001","002","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"02","001","002","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"02","001","002","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"02","001","002","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"02","001","002","John Sarbanes","DEM","U.S. Congress","03","Y","","402",""
"02","001","002","Eric Delano Knowles","REP","U.S. Congress","03","","","458",""
"02","001","002","Paul W. Drgos, Jr.","LIB","U.S. Congress","03","","","41",""
"02","001","002","Other Write-Ins","BOT","U.S. Congress","03","","Y","1",""
"02","001","002","Pamela L. North","BOT","Judge Circuit Court","05","Y","","667",""
"02","001","002","Other Write-Ins","BOT","Judge Circuit Court","05","","Y","8",""
"02","001","002","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","579","153"
"02","001","002","Patricia Ray Nalley","NON","Board of Ed At Large","","Y","","562","177"
"02","001","002","Stacy L. Korbelak","NON","Board of Education","21","Y","","558","175"
"02","001","002","Amalie Elizabeth Brandenburg","NON","Board of Education","33","Y","","548","176"
"02","001","003","Barack Obama","DEM","President - Vice Pres","","Y","","489",""
"02","001","003","Mitt Romney","REP","President - Vice Pres","","","","639",""
"02","001","003","Gary Johnson","LIB","President - Vice Pres","","","","17",""
"02","001","003","Jill Stein","GRN","President - Vice Pres","","","","7",""
"02","001","003","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"02","001","003","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"02","001","003","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"02","001","003","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"02","001","003","Santa Claus","IND","President - Vice Pres","","","Y","1",""
"02","001","003","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"02","001","003","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"02","001","003","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"02","001","003","James Clymer","CON","President - Vice Pres","","","Y","0",""
"02","001","003","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"02","001","003","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"02","001","003","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"02","001","003","Roseanne Barr","OTH","President - Vice Pres","","","Y","1",""
"02","001","003","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"02","001","003","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"02","001","003","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"02","001","003","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"02","001","003","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"02","001","003","Other Write-Ins","BOT","President - Vice Pres","","","Y","5",""
"02","001","003","Ben Cardin","DEM","U.S. Senator           ","","Y","","421",""
"02","001","003","Daniel John Bongino","REP","U.S. Senator           ","","","","401",""
"02","001","003","Dean Ahmad","LIB","U.S. Senator           ","","","","18",""
"02","001","003","S. Rob Sobhani","UNF","U.S. Senator           ","","","","292",""
"02","001","003","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"02","001","003","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"02","001","003","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"02","001","003","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"02","001","003","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"02","001","003","John Sarbanes","DEM","U.S. Congress","03","Y","","570",""
"02","001","003","Eric Delano Knowles","REP","U.S. Congress","03","","","469",""
"02","001","003","Paul W. Drgos, Jr.","LIB","U.S. Congress","03","","","51",""
"02","001","003","Other Write-Ins","BOT","U.S. Congress","03","","Y","1",""
"02","001","003","Pamela L. North","BOT","Judge Circuit Court","05","Y","","858",""
"02","001","003","Other Write-Ins","BOT","Judge Circuit Court","05","","Y","10",""
"02","001","003","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","737","192"
"02","001","003","Patricia Ray Nalley","NON","Board of Ed At Large","","Y","","749","188"
"02","001","003","Stacy L. Korbelak","NON","Board of Education","21","Y","","715","207"
"02","001","003","Amalie Elizabeth Brandenburg","NON","Board of Education","33","Y","","720","195"
"02","001","004","Barack Obama","DEM","President - Vice Pres","","Y","","614",""
"02","001","004","Mitt Romney","REP","President - Vice Pres","","","","336",""
"02","001","004","Gary Johnson","LIB","President - Vice Pres","","","","18",""
"02","001","004","Jill Stein","GRN","President - Vice Pres","","","","5",""
"02","001","004","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"02","001","004","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"02","001","004","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"02","001","004","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"02","001","004","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"02","001","004","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"02","001","004","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"02","001","004","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"02","001","004","James Clymer","CON","President - Vice Pres","","","Y","0",""
"02","001","004","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"02","001","004","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"02","001","004","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"02","001","004","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"02","001","004","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"02","001","004","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"02","001","004","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"02","001","004","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"02","001","004","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"02","001","004","Other Write-Ins","BOT","President - Vice Pres","","","Y","4",""
"02","001","004","Ben Cardin","DEM","U.S. Senator           ","","Y","","524",""
"02","001","004","Daniel John Bongino","REP","U.S. Senator           ","","","","192",""
"02","001","004","Dean Ahmad","LIB","U.S. Senator           ","","","","13",""
"02","001","004","S. Rob Sobhani","UNF","U.S. Senator           ","","","","212",""
"02","001","004","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"02","001","004","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"02","001","004","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"02","001","004","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"02","001","004","Other Write-Ins","BOT","U.S. Senator           ","","","Y","1",""
"02","001","004","C. A. Dutch Ruppersberger","DEM","U.S. Congress","02","Y","","630",""
"02","001","004","Nancy C. Jacobs","REP","U.S. Congress","02","","","253",""
"02","001","004","Leo Wayne Dymowski","LIB","U.S. Congress","02","","","32",""
"02","001","004","Ray Bly","REP","U.S. Congress","02","","Y","0",""
"02","001","004","Other Write-Ins","BOT","U.S. Congress","02","","Y","1",""
"02","001","004","Pamela L. North","BOT","Judge Circuit Court","05","Y","","753",""
"02","001","004","Other Write-Ins","BOT","Judge Circuit Court","05","","Y","6",""
"02","001","004","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","653","146"
"02","001","004","Patricia Ray Nalley","NON","Board of Ed At Large","","Y","","646","155"
"02","001","004","Stacy L. Korbelak","NON","Board of Education","21","Y","","632","154"
"02","001","004","Amalie Elizabeth Brandenburg","NON","Board of Education","33","Y","","623","154"
"02","001","005","Barack Obama","DEM","President - Vice Pres","","Y","","437",""
"02","001","005","Mitt Romney","REP","President - Vice Pres","","","","345",""
"02","001","005","Gary Johnson","LIB","President - Vice Pres","","","","14",""
"02","001","005","Jill Stein","GRN","President - Vice Pres","","","","5",""
"02","001","005","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"02","001","005","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"02","001","005","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"02","001","005","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"02","001","005","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"02","001","005","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"02","001","005","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"02","001","005","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"02","001","005","James Clymer","CON","President - Vice Pres","","","Y","0",""
"02","001","005","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"02","001","005","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"02","001","005","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"02","001","005","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"02","001","005","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"02","001","005","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"02","001","005","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"02","001","005","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"02","001","005","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"02","001","005","Other Write-Ins","BOT","President - Vice Pres","","","Y","1",""
"02","001","005","Ben Cardin","DEM","U.S. Senator           ","","Y","","353",""
"02","001","005","Daniel John Bongino","REP","U.S. Senator           ","","","","253",""
"02","001","005","Dean Ahmad","LIB","U.S. Senator           ","","","","11",""
"02","001","005","S. Rob Sobhani","UNF","U.S. Senator           ","","","","165",""
"02","001","005","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"02","001","005","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"02","001","005","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"02","001","005","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"02","001","005","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"02","001","005","C. A. Dutch Ruppersberger","DEM","U.S. Congress","02","Y","","446",""
"02","001","005","Nancy C. Jacobs","REP","U.S. Congress","02","","","290",""
"02","001","005","Leo Wayne Dymowski","LIB","U.S. Congress","02","","","21",""
"02","001","005","Ray Bly","REP","U.S. Congress","02","","Y","0",""
"02","001","005","Other Write-Ins","BOT","U.S. Congress","02","","Y","0",""
"02","001","005","Pamela L. North","BOT","Judge Circuit Court","05","Y","","610",""
"02","001","005","Other Write-Ins","BOT","Judge Circuit Court","05","","Y","5",""
"02","001","005","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","558","96"
"02","001","005","Patricia Ray Nalley","NON","Board of Ed At Large","","Y","","543","110"
"02","001","005","Stacy L. Korbelak","NON","Board of Education","21","Y","","540","111"
"02","001","005","Amalie Elizabeth Brandenburg","NON","Board of Education","33","Y","","526","110"
"02","001","006","Barack Obama","DEM","President - Vice Pres","","Y","","672",""
"02","001","006","Mitt Romney","REP","President - Vice Pres","","","","372",""
"02","001","006","Gary Johnson","LIB","President - Vice Pres","","","","8",""
"02","001","006","Jill Stein","GRN","President - Vice Pres","","","","9",""
"02","001","006","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"02","001","006","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"02","001","006","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"02","001","006","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"02","001","006","Santa Claus","IND","President - Vice Pres","","","Y","1",""
"02","001","006","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"02","001","006","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"02","001","006","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"02","001","006","James Clymer","CON","President - Vice Pres","","","Y","0",""
"02","001","006","Virgil Goode","CON","President - Vice Pres","","","Y","1",""
"02","001","006","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"02","001","006","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"02","001","006","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"02","001","006","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"02","001","006","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"02","001","006","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"02","001","006","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"02","001","006","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"02","001","006","Other Write-Ins","BOT","President - Vice Pres","","","Y","5",""
"02","001","006","Ben Cardin","DEM","U.S. Senator           ","","Y","","582",""
"02","001","006","Daniel John Bongino","REP","U.S. Senator           ","","","","259",""
"02","001","006","Dean Ahmad","LIB","U.S. Senator           ","","","","14",""
"02","001","006","S. Rob Sobhani","UNF","U.S. Senator           ","","","","185",""
"02","001","006","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"02","001","006","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"02","001","006","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"02","001","006","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"02","001","006","Other Write-Ins","BOT","U.S. Senator           ","","","Y","1",""
"02","001","006","C. A. Dutch Ruppersberger","DEM","U.S. Congress","02","Y","","649",""
"02","001","006","Nancy C. Jacobs","REP","U.S. Congress","02","","","334",""
"02","001","006","Leo Wayne Dymowski","LIB","U.S. Congress","02","","","36",""
"02","001","006","Ray Bly","REP","U.S. Congress","02","","Y","0",""
"02","001","006","Other Write-Ins","BOT","U.S. Congress","02","","Y","0",""
"02","001","006","Pamela L. North","BOT","Judge Circuit Court","05","Y","","844",""
"02","001","006","Other Write-Ins","BOT","Judge Circuit Court","05","","Y","9",""
"02","001","006","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","758","148"
"02","001","006","Patricia Ray Nalley","NON","Board of Ed At Large","","Y","","759","155"
"02","001","006","Stacy L. Korbelak","NON","Board of Education","21","Y","","738","164"
"02","001","006","Amalie Elizabeth Brandenburg","NON","Board of Education","33","Y","","731","160"
"02","001","007","Barack Obama","DEM","President - Vice Pres","","Y","","318",""
"02","001","007","Mitt Romney","REP","President - Vice Pres","","","","544",""
"02","001","007","Gary Johnson","LIB","President - Vice Pres","","","","24",""
"02","001","007","Jill Stein","GRN","President - Vice Pres","","","","14",""
"02","001","007","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"02","001","007","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"02","001","007","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"02","001","007","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"02","001","007","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"02","001","007","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"02","001","007","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"02","001","007","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"02","001","007","James Clymer","CON","President - Vice Pres","","","Y","0",""
"02","001","007","Virgil Goode","CON","President - Vice Pres","","","Y","2",""
"02","001","007","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","1",""
"02","001","007","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"02","001","007","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"02","001","007","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"02","001","007","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"02","001","007","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"02","001","007","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"02","001","007","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
